method,task,regime,split,seed,episodes,success_rate,false_revision_rate,missed_violation_rate,belief_consistency,recovery_success,damage_rate,intervention_cost,calibration_error
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,sparse_feedback,2,72,0.805556,0.129766,0.118515,0.726417,0.683791,0.060817,0.262805,0.061870
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,sparse_feedback,3,72,0.736111,0.129212,0.119631,0.700080,0.680638,0.063373,0.257701,0.060980
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,sparse_feedback,4,72,0.777778,0.125458,0.115204,0.722431,0.667711,0.063600,0.258136,0.059780
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,sparse_feedback,5,72,0.694444,0.135803,0.120893,0.715772,0.687450,0.062323,0.271746,0.059600
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,sparse_feedback,6,72,0.791667,0.134215,0.118332,0.714708,0.677969,0.058304,0.260784,0.058621
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,long_horizon_recovery,0,72,0.625000,0.123151,0.106367,0.714352,0.690424,0.058574,0.253039,0.050213
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,long_horizon_recovery,1,72,0.736111,0.123582,0.109375,0.711704,0.692112,0.060222,0.255424,0.053974
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,long_horizon_recovery,2,72,0.708333,0.113859,0.118503,0.719876,0.699219,0.058920,0.255227,0.048561
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,long_horizon_recovery,3,72,0.777778,0.117739,0.119480,0.730812,0.705581,0.058131,0.256936,0.050020
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,long_horizon_recovery,4,72,0.791667,0.121458,0.109370,0.693939,0.704115,0.059614,0.245347,0.054219
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,long_horizon_recovery,5,72,0.652778,0.112273,0.109877,0.716215,0.699274,0.056051,0.256433,0.054190
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,long_horizon_recovery,6,72,0.736111,0.123900,0.106972,0.727085,0.688671,0.054631,0.248679,0.053139
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,combined_stress,0,72,0.625000,0.123180,0.118666,0.728946,0.676962,0.062578,0.262407,0.064666
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,combined_stress,1,72,0.694444,0.140008,0.116676,0.706463,0.674805,0.058816,0.263596,0.064548
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,combined_stress,2,72,0.680556,0.129579,0.124025,0.699593,0.680393,0.062902,0.258396,0.058027
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,combined_stress,3,72,0.708333,0.125282,0.118233,0.716638,0.676119,0.056895,0.266382,0.064267
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,combined_stress,4,72,0.680556,0.134616,0.127348,0.692102,0.677507,0.060706,0.261502,0.056501
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,combined_stress,5,72,0.722222,0.127885,0.118145,0.700058,0.667554,0.061194,0.258294,0.053658
proposed_intervention_violation_revision,mobile_base_intervention,environment_change_intervention,combined_stress,6,72,0.680556,0.142581,0.122871,0.697696,0.710922,0.060040,0.265785,0.060056
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,in_distribution,0,72,0.680556,0.130534,0.117440,0.726405,0.701734,0.057856,0.267202,0.053648
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,in_distribution,1,72,0.652778,0.111843,0.107919,0.706640,0.687451,0.064239,0.256708,0.056494
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,in_distribution,2,72,0.750000,0.119064,0.117605,0.706417,0.695623,0.056797,0.255624,0.053387
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,in_distribution,3,72,0.708333,0.124323,0.105737,0.698840,0.697455,0.061081,0.253875,0.050908
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,in_distribution,4,72,0.777778,0.127919,0.117079,0.728797,0.684487,0.057153,0.258777,0.051122
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,in_distribution,5,72,0.750000,0.126254,0.115688,0.685747,0.691792,0.054742,0.250484,0.050743
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,in_distribution,6,72,0.708333,0.122077,0.115015,0.725748,0.684432,0.054437,0.258708,0.057571
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,new_operator_interventions,0,72,0.833333,0.129717,0.121558,0.701896,0.677360,0.061668,0.261775,0.064118
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,new_operator_interventions,1,72,0.777778,0.142141,0.122207,0.706433,0.688786,0.062995,0.268416,0.059764
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,new_operator_interventions,2,72,0.750000,0.140255,0.121712,0.692193,0.682682,0.062272,0.262750,0.055168
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,new_operator_interventions,3,72,0.708333,0.127882,0.118647,0.698836,0.681093,0.061932,0.263926,0.062648
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,new_operator_interventions,4,72,0.750000,0.131318,0.122722,0.721342,0.681414,0.061406,0.272447,0.055408
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,new_operator_interventions,5,72,0.736111,0.137128,0.121174,0.706562,0.672669,0.061992,0.267276,0.062897
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,new_operator_interventions,6,72,0.736111,0.134716,0.123934,0.709423,0.682301,0.063077,0.266969,0.056886
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,sparse_feedback,0,72,0.750000,0.130338,0.132477,0.680588,0.669097,0.062636,0.270411,0.063300
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,sparse_feedback,1,72,0.625000,0.145787,0.137062,0.678727,0.662085,0.064170,0.275819,0.059567
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,sparse_feedback,2,72,0.750000,0.138750,0.125988,0.684936,0.671274,0.067450,0.266670,0.059659
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,sparse_feedback,3,72,0.805556,0.142326,0.137912,0.686700,0.669012,0.058757,0.268175,0.065016
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,sparse_feedback,4,72,0.652778,0.142040,0.132005,0.692713,0.658999,0.065557,0.269777,0.068124
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,sparse_feedback,5,72,0.736111,0.140601,0.131743,0.707507,0.667435,0.062777,0.273934,0.064447
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,sparse_feedback,6,72,0.597222,0.140793,0.128674,0.704326,0.657589,0.064198,0.269345,0.064084
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,long_horizon_recovery,0,72,0.638889,0.124284,0.118084,0.715727,0.675952,0.057768,0.268305,0.057727
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,long_horizon_recovery,1,72,0.666667,0.127293,0.118945,0.684272,0.677442,0.061848,0.262830,0.057926
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,long_horizon_recovery,2,72,0.611111,0.139549,0.123535,0.724429,0.668768,0.062119,0.266583,0.054483
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,long_horizon_recovery,3,72,0.652778,0.129050,0.112338,0.713682,0.677981,0.061557,0.262440,0.055545
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,long_horizon_recovery,4,72,0.583333,0.132547,0.116008,0.728327,0.665135,0.061185,0.271483,0.058864
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,long_horizon_recovery,5,72,0.708333,0.130197,0.126839,0.719985,0.669500,0.065720,0.257104,0.060678
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,long_horizon_recovery,6,72,0.694444,0.131498,0.126574,0.709661,0.680652,0.063638,0.261946,0.055073
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,combined_stress,0,72,0.638889,0.149544,0.131722,0.690536,0.674653,0.065811,0.269747,0.062721
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,combined_stress,1,72,0.694444,0.146253,0.138291,0.693631,0.668660,0.073115,0.270464,0.069987
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,combined_stress,2,72,0.638889,0.146799,0.126798,0.680488,0.650687,0.070781,0.264745,0.062640
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,combined_stress,3,72,0.694444,0.141024,0.136671,0.694666,0.658593,0.065027,0.279136,0.066858
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,combined_stress,4,72,0.736111,0.146589,0.129788,0.704094,0.647718,0.067336,0.271259,0.061970
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,combined_stress,5,72,0.805556,0.142737,0.126236,0.679358,0.660466,0.067374,0.276960,0.063965
proposed_intervention_violation_revision,mobile_base_intervention,combined_intervention_stress,combined_stress,6,72,0.736111,0.150921,0.137412,0.694704,0.675718,0.067665,0.279196,0.068240
proposed_intervention_violation_revision,tool_use_correction,nominal,in_distribution,0,72,0.875000,0.100697,0.082272,0.760586,0.753596,0.039783,0.228912,0.033178
proposed_intervention_violation_revision,tool_use_correction,nominal,in_distribution,1,72,0.750000,0.089724,0.090470,0.745326,0.737493,0.046024,0.224846,0.033281
proposed_intervention_violation_revision,tool_use_correction,nominal,in_distribution,2,72,0.861111,0.091422,0.082151,0.750918,0.749143,0.048614,0.228897,0.036418
proposed_intervention_violation_revision,tool_use_correction,nominal,in_distribution,3,72,0.708333,0.090383,0.074593,0.757720,0.721842,0.047387,0.229028,0.040883
proposed_intervention_violation_revision,tool_use_correction,nominal,in_distribution,4,72,0.861111,0.093712,0.080707,0.764532,0.729440,0.047721,0.233884,0.034709
proposed_intervention_violation_revision,tool_use_correction,nominal,in_distribution,5,72,0.777778,0.085266,0.077574,0.752519,0.719513,0.042672,0.225390,0.035163
proposed_intervention_violation_revision,tool_use_correction,nominal,in_distribution,6,72,0.805556,0.095736,0.079204,0.786947,0.735029,0.040978,0.232730,0.038402
proposed_intervention_violation_revision,tool_use_correction,nominal,new_operator_interventions,0,72,0.763889,0.097304,0.093176,0.728530,0.723727,0.046451,0.237328,0.041944
proposed_intervention_violation_revision,tool_use_correction,nominal,new_operator_interventions,1,72,0.805556,0.099985,0.092155,0.753971,0.716864,0.047754,0.243370,0.043383
proposed_intervention_violation_revision,tool_use_correction,nominal,new_operator_interventions,2,72,0.763889,0.108751,0.087310,0.755273,0.722587,0.051470,0.237016,0.042474
proposed_intervention_violation_revision,tool_use_correction,nominal,new_operator_interventions,3,72,0.791667,0.101911,0.092214,0.744089,0.712118,0.051813,0.239987,0.043105
proposed_intervention_violation_revision,tool_use_correction,nominal,new_operator_interventions,4,72,0.819444,0.095994,0.087858,0.735640,0.714506,0.043565,0.241824,0.043712
proposed_intervention_violation_revision,tool_use_correction,nominal,new_operator_interventions,5,72,0.819444,0.097750,0.094610,0.754700,0.701134,0.048006,0.235071,0.044003
proposed_intervention_violation_revision,tool_use_correction,nominal,new_operator_interventions,6,72,0.777778,0.104958,0.085747,0.738599,0.716628,0.041405,0.232427,0.045923
proposed_intervention_violation_revision,tool_use_correction,nominal,sparse_feedback,0,72,0.819444,0.111729,0.098566,0.734788,0.709181,0.056827,0.246020,0.051959
proposed_intervention_violation_revision,tool_use_correction,nominal,sparse_feedback,1,72,0.875000,0.116707,0.099662,0.740191,0.719699,0.052321,0.245876,0.053298
proposed_intervention_violation_revision,tool_use_correction,nominal,sparse_feedback,2,72,0.763889,0.108202,0.102981,0.727519,0.713120,0.047392,0.245409,0.051919
proposed_intervention_violation_revision,tool_use_correction,nominal,sparse_feedback,3,72,0.805556,0.104362,0.106281,0.738188,0.708361,0.051383,0.239015,0.050623
proposed_intervention_violation_revision,tool_use_correction,nominal,sparse_feedback,4,72,0.819444,0.111736,0.101741,0.730507,0.712750,0.049330,0.250359,0.043746
proposed_intervention_violation_revision,tool_use_correction,nominal,sparse_feedback,5,72,0.791667,0.109330,0.096312,0.735329,0.683473,0.050027,0.239836,0.042740
proposed_intervention_violation_revision,tool_use_correction,nominal,sparse_feedback,6,72,0.819444,0.103443,0.105639,0.714917,0.719484,0.045941,0.243688,0.050855
proposed_intervention_violation_revision,tool_use_correction,nominal,long_horizon_recovery,0,72,0.902778,0.102083,0.079759,0.737449,0.726483,0.048508,0.236862,0.044929
proposed_intervention_violation_revision,tool_use_correction,nominal,long_horizon_recovery,1,72,0.847222,0.095433,0.091230,0.762319,0.721445,0.047464,0.234774,0.045876
proposed_intervention_violation_revision,tool_use_correction,nominal,long_horizon_recovery,2,72,0.833333,0.103363,0.093945,0.753755,0.724216,0.049954,0.233859,0.040990
proposed_intervention_violation_revision,tool_use_correction,nominal,long_horizon_recovery,3,72,0.791667,0.106451,0.085078,0.740995,0.733300,0.046210,0.241194,0.044184
proposed_intervention_violation_revision,tool_use_correction,nominal,long_horizon_recovery,4,72,0.819444,0.100039,0.095006,0.739221,0.727639,0.047690,0.234827,0.042890
proposed_intervention_violation_revision,tool_use_correction,nominal,long_horizon_recovery,5,72,0.763889,0.104245,0.084854,0.739792,0.696655,0.051147,0.237171,0.043512
proposed_intervention_violation_revision,tool_use_correction,nominal,long_horizon_recovery,6,72,0.750000,0.097390,0.084576,0.751328,0.725071,0.047193,0.237118,0.043139
proposed_intervention_violation_revision,tool_use_correction,nominal,combined_stress,0,72,0.777778,0.105542,0.104217,0.749319,0.711550,0.050794,0.248628,0.049388
proposed_intervention_violation_revision,tool_use_correction,nominal,combined_stress,1,72,0.805556,0.107079,0.104176,0.752942,0.688769,0.049502,0.244936,0.051184
proposed_intervention_violation_revision,tool_use_correction,nominal,combined_stress,2,72,0.819444,0.102203,0.112394,0.740527,0.715803,0.054481,0.243707,0.048191
proposed_intervention_violation_revision,tool_use_correction,nominal,combined_stress,3,72,0.763889,0.106147,0.091951,0.729902,0.699547,0.058375,0.241441,0.041935
proposed_intervention_violation_revision,tool_use_correction,nominal,combined_stress,4,72,0.777778,0.108194,0.103877,0.732636,0.712349,0.050702,0.235965,0.049942
proposed_intervention_violation_revision,tool_use_correction,nominal,combined_stress,5,72,0.777778,0.103574,0.098932,0.720084,0.710243,0.055537,0.245754,0.049615
proposed_intervention_violation_revision,tool_use_correction,nominal,combined_stress,6,72,0.861111,0.116721,0.100270,0.734324,0.701974,0.050639,0.247997,0.046046
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,in_distribution,0,72,0.763889,0.103263,0.086803,0.745627,0.713120,0.047952,0.242013,0.044026
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,in_distribution,1,72,0.791667,0.096328,0.097852,0.770685,0.711983,0.052378,0.240174,0.039480
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,in_distribution,2,72,0.722222,0.097398,0.087539,0.743410,0.706752,0.054115,0.243598,0.038760
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,in_distribution,3,72,0.847222,0.105382,0.094334,0.746439,0.729091,0.048153,0.237690,0.042985
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,in_distribution,4,72,0.763889,0.120894,0.092740,0.748482,0.701025,0.040354,0.237553,0.040934
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,in_distribution,5,72,0.819444,0.099511,0.092619,0.743763,0.712791,0.053576,0.231917,0.044608
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,in_distribution,6,72,0.750000,0.099015,0.091966,0.747571,0.719706,0.054861,0.244842,0.044299
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,new_operator_interventions,0,72,0.777778,0.124905,0.095292,0.723842,0.701573,0.050377,0.241955,0.046214
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,new_operator_interventions,1,72,0.763889,0.108867,0.104799,0.717533,0.690571,0.053306,0.246017,0.048636
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,new_operator_interventions,2,72,0.763889,0.108540,0.093476,0.735899,0.713197,0.055943,0.250272,0.044514
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,new_operator_interventions,3,72,0.777778,0.102542,0.105512,0.728676,0.704588,0.055202,0.243453,0.044262
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,new_operator_interventions,4,72,0.805556,0.105726,0.097587,0.729408,0.701658,0.055379,0.250961,0.049824
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,new_operator_interventions,5,72,0.819444,0.110739,0.103109,0.741671,0.694805,0.056745,0.248874,0.049267
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,new_operator_interventions,6,72,0.708333,0.098362,0.104673,0.754630,0.716892,0.061223,0.252260,0.042086
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,sparse_feedback,0,72,0.847222,0.121926,0.114001,0.725607,0.688973,0.060276,0.245694,0.060011
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,sparse_feedback,1,72,0.763889,0.118133,0.114786,0.723145,0.682464,0.054412,0.255475,0.049292
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,sparse_feedback,2,72,0.791667,0.119704,0.106283,0.721235,0.688161,0.055609,0.253954,0.057291
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,sparse_feedback,3,72,0.791667,0.117278,0.102865,0.736949,0.695014,0.051657,0.254910,0.051057
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,sparse_feedback,4,72,0.694444,0.120297,0.104353,0.740217,0.702472,0.056414,0.253205,0.057502
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,sparse_feedback,5,72,0.708333,0.129875,0.105275,0.734529,0.684480,0.058032,0.247709,0.057966
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,sparse_feedback,6,72,0.680556,0.122053,0.112311,0.709389,0.700638,0.055026,0.255680,0.049668
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,long_horizon_recovery,0,72,0.777778,0.107945,0.098132,0.734313,0.698736,0.048226,0.243602,0.043995
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,long_horizon_recovery,1,72,0.791667,0.109598,0.095939,0.722243,0.721958,0.053033,0.248048,0.043119
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,long_horizon_recovery,2,72,0.736111,0.108908,0.097885,0.734992,0.699683,0.053530,0.252135,0.049349
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,long_horizon_recovery,3,72,0.791667,0.115488,0.100437,0.734862,0.701156,0.052453,0.254407,0.046528
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,long_horizon_recovery,4,72,0.819444,0.113117,0.108115,0.725271,0.709732,0.056601,0.241178,0.041396
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,long_horizon_recovery,5,72,0.750000,0.096164,0.099075,0.747327,0.713001,0.056487,0.245032,0.049110
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,long_horizon_recovery,6,72,0.819444,0.110093,0.095729,0.732613,0.692938,0.053480,0.250042,0.041189
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,combined_stress,0,72,0.777778,0.116154,0.112049,0.713168,0.672856,0.058664,0.257167,0.051752
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,combined_stress,1,72,0.777778,0.114765,0.106847,0.715739,0.718250,0.051617,0.252144,0.054992
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,combined_stress,2,72,0.736111,0.120819,0.103985,0.726479,0.673908,0.055516,0.254419,0.053539
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,combined_stress,3,72,0.763889,0.115266,0.114154,0.719048,0.687384,0.053332,0.250272,0.058859
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,combined_stress,4,72,0.777778,0.109623,0.109699,0.716783,0.681857,0.052170,0.254636,0.059768
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,combined_stress,5,72,0.736111,0.117243,0.105498,0.707319,0.695858,0.054249,0.256377,0.056601
proposed_intervention_violation_revision,tool_use_correction,noisy_observation,combined_stress,6,72,0.652778,0.114636,0.109755,0.730552,0.689052,0.060008,0.252658,0.052919
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,in_distribution,0,72,0.805556,0.089997,0.095723,0.738404,0.713680,0.051550,0.243100,0.048499
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,in_distribution,1,72,0.708333,0.095611,0.100588,0.743469,0.688832,0.053317,0.241036,0.044509
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,in_distribution,2,72,0.805556,0.100569,0.095082,0.740968,0.712839,0.056399,0.245365,0.045564
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,in_distribution,3,72,0.708333,0.111024,0.106696,0.730601,0.717633,0.048564,0.237419,0.045049
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,in_distribution,4,72,0.833333,0.101310,0.099957,0.754396,0.717855,0.049116,0.245139,0.043922
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,in_distribution,5,72,0.791667,0.104640,0.103285,0.738225,0.720582,0.049661,0.238946,0.042423
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,in_distribution,6,72,0.777778,0.100401,0.097350,0.726146,0.725048,0.052064,0.247327,0.041794
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,new_operator_interventions,0,72,0.736111,0.117134,0.101320,0.721824,0.682474,0.050506,0.250229,0.047726
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,new_operator_interventions,1,72,0.791667,0.113263,0.105330,0.719780,0.675595,0.057426,0.245958,0.048655
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,new_operator_interventions,2,72,0.680556,0.114865,0.106141,0.711776,0.693403,0.049775,0.248383,0.050148
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,new_operator_interventions,3,72,0.680556,0.116830,0.115823,0.728422,0.702525,0.056844,0.249994,0.049605
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,new_operator_interventions,4,72,0.861111,0.110192,0.103037,0.731208,0.705220,0.056945,0.248198,0.048250
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,new_operator_interventions,5,72,0.750000,0.114056,0.102619,0.726956,0.710743,0.057339,0.250769,0.053109
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,new_operator_interventions,6,72,0.736111,0.111322,0.104242,0.711173,0.687600,0.059597,0.248979,0.046479
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,sparse_feedback,0,72,0.722222,0.115873,0.099909,0.717759,0.703318,0.062303,0.252175,0.055913
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,sparse_feedback,1,72,0.847222,0.124028,0.111810,0.715673,0.675162,0.054966,0.256700,0.055697
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,sparse_feedback,2,72,0.722222,0.120110,0.109690,0.704961,0.696429,0.062476,0.256001,0.056090
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,sparse_feedback,3,72,0.722222,0.124564,0.113647,0.733489,0.691731,0.065107,0.259388,0.055898
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,sparse_feedback,4,72,0.833333,0.119295,0.119051,0.713727,0.684310,0.057178,0.255498,0.054661
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,sparse_feedback,5,72,0.750000,0.125730,0.107745,0.719169,0.692577,0.055962,0.260346,0.059783
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,sparse_feedback,6,72,0.736111,0.130588,0.112299,0.728246,0.693451,0.054840,0.257896,0.060850
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,long_horizon_recovery,0,72,0.722222,0.107698,0.095818,0.740505,0.692859,0.056466,0.245962,0.049117
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,long_horizon_recovery,1,72,0.763889,0.116984,0.097632,0.728886,0.709418,0.058940,0.249589,0.048116
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,long_horizon_recovery,2,72,0.791667,0.124117,0.097015,0.714915,0.699107,0.057325,0.248251,0.045443
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,long_horizon_recovery,3,72,0.777778,0.112225,0.106642,0.711795,0.713782,0.052331,0.248169,0.050569
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,long_horizon_recovery,4,72,0.888889,0.116551,0.107259,0.722496,0.708609,0.056175,0.255117,0.048972
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,long_horizon_recovery,5,72,0.736111,0.112016,0.101097,0.736765,0.692084,0.053909,0.254673,0.050664
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,long_horizon_recovery,6,72,0.819444,0.112638,0.106470,0.729746,0.715231,0.051130,0.255509,0.045383
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,combined_stress,0,72,0.791667,0.120496,0.107949,0.719908,0.688181,0.060904,0.256382,0.053711
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,combined_stress,1,72,0.763889,0.121448,0.112525,0.714771,0.689251,0.057466,0.262136,0.053609
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,combined_stress,2,72,0.763889,0.131150,0.114853,0.726801,0.685570,0.059930,0.258616,0.050022
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,combined_stress,3,72,0.777778,0.119392,0.110807,0.702700,0.676836,0.061112,0.254450,0.053309
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,combined_stress,4,72,0.791667,0.122922,0.119144,0.712256,0.689421,0.058070,0.252460,0.058492
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,combined_stress,5,72,0.777778,0.131402,0.112182,0.743023,0.685533,0.056054,0.257381,0.057587
proposed_intervention_violation_revision,tool_use_correction,false_human_hint,combined_stress,6,72,0.666667,0.119417,0.118460,0.715536,0.708806,0.056315,0.260225,0.049993
proposed_intervention_violation_revision,tool_use_correction,physical_rule_violation,in_distribution,0,72,0.736111,0.102389,0.094917,0.741341,0.700434,0.053099,0.249695,0.047164
proposed_intervention_violation_revision,tool_use_correction,physical_rule_violation,in_distribution,1,72,0.777778,0.105507,0.096945,0.736194,0.714008,0.047293,0.249532,0.047490
proposed_intervention_violation_revision,tool_use_correction,physical_rule_violation,in_distribution,2,72,0.791667,0.109017,0.093482,0.746018,0.703951,0.050127,0.243491,0.049448
proposed_intervention_violation_revision,tool_use_correction,physical_rule_violation,in_distribution,3,72,0.819444,0.107815,0.092270,0.745004,0.700010,0.045992,0.242161,0.043900
proposed_intervention_violation_revision,tool_use_correction,physical_rule_violation,in_distribution,4,72,0.791667,0.102524,0.101601,0.733859,0.712865,0.052562,0.250664,0.045040
proposed_intervention_violation_revision,tool_use_correction,physical_rule_violation,in_distribution,5,72,0.819444,0.109769,0.106873,0.719479,0.718632,0.049927,0.243615,0.046769
proposed_intervention_violation_revision,tool_use_correction,physical_rule_violation,in_distribution,6,72,0.791667,0.111447,0.096674,0.730283,0.703804,0.048363,0.249119,0.047012
proposed_intervention_violation_revision,tool_use_correction,physical_rule_violation,new_operator_interventions,0,72,0.777778,0.110074,0.112661,0.727108,0.707523,0.058897,0.251518,0.048600
proposed_intervention_violation_revision,tool_use_correction,physical_rule_violation,new_operator_interventions,1,72,0.736111,0.111698,0.107580,0.710112,0.687438,0.057687,0.247935,0.049127
proposed_intervention_violation_revision,tool_use_correction,physical_rule_violation,new_operator_interventions,2,72,0.791667,0.109968,0.104842,0.716085,0.715817,0.053824,0.250465,0.061658
proposed_intervention_violation_revision,tool_use_correction,physical_rule_violation,new_operator_interventions,3,72,0.791667,0.119718,0.102506,0.739025,0.689129,0.061010,0.256443,0.050975
