ablation,task,regime,seed,episode,success,utility,description
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,8,0,0.712609,0.961278,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,8,1,0.703971,0.921152,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,8,2,0.716219,0.945541,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,8,3,0.754115,0.979068,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,8,4,0.738555,0.972414,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,8,5,0.725346,0.966586,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,8,6,0.709657,0.959927,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,8,7,0.706076,0.942662,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,9,0,0.726996,0.951764,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,9,1,0.728278,0.967101,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,9,2,0.708714,0.945474,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,9,3,0.705267,0.936786,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,9,4,0.747498,0.979593,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,9,5,0.713340,0.940412,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,9,6,0.723275,0.951200,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,noisy_observation,9,7,0.713484,0.952778,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,0,0,0.715994,0.887138,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,0,1,0.696376,0.859576,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,0,2,0.717943,0.901528,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,0,3,0.676053,0.849837,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,0,4,0.643429,0.822929,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,0,5,0.684237,0.859576,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,0,6,0.678108,0.862546,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,0,7,0.702353,0.881959,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,1,0,0.729949,0.897336,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,1,1,0.672484,0.861773,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,1,2,0.710606,0.888090,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,1,3,0.672979,0.862491,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,1,4,0.716726,0.863741,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,1,5,0.719682,0.900866,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,1,6,0.657887,0.856924,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,1,7,0.673323,0.860404,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,2,0,0.677632,0.848479,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,2,1,0.683656,0.870158,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,2,2,0.715244,0.867529,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,2,3,0.673841,0.819818,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,2,4,0.669364,0.816018,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,2,5,0.705990,0.883053,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,2,6,0.686995,0.841286,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,2,7,0.698690,0.885201,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,3,0,0.691635,0.874075,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,3,1,0.713259,0.875556,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,3,2,0.709027,0.875716,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,3,3,0.708720,0.867411,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,3,4,0.711155,0.891894,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,3,5,0.671812,0.859214,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,3,6,0.691625,0.866388,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,3,7,0.704725,0.873870,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,4,0,0.681301,0.844552,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,4,1,0.673278,0.841762,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,4,2,0.643439,0.818505,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,4,3,0.664126,0.846293,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,4,4,0.696305,0.868461,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,4,5,0.695331,0.865724,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,4,6,0.692980,0.875569,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,4,7,0.657891,0.821677,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,5,0,0.663395,0.832476,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,5,1,0.688409,0.852051,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,5,2,0.690252,0.863109,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,5,3,0.686845,0.871448,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,5,4,0.682907,0.862704,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,5,5,0.672041,0.847595,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,5,6,0.715864,0.873462,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,5,7,0.669696,0.822729,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,6,0,0.682923,0.852579,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,6,1,0.674833,0.873368,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,6,2,0.693000,0.844183,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,6,3,0.691735,0.881085,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,6,4,0.687403,0.848292,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,6,5,0.673136,0.851973,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,6,6,0.664225,0.860570,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,6,7,0.678015,0.859788,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,7,0,0.710300,0.886036,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,7,1,0.699794,0.866205,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,7,2,0.688293,0.860472,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,7,3,0.707519,0.882267,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,7,4,0.709381,0.866422,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,7,5,0.698591,0.878640,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,7,6,0.662449,0.815282,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,7,7,0.715500,0.883402,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,8,0,0.724668,0.900696,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,8,1,0.685976,0.862089,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,8,2,0.686203,0.870676,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,8,3,0.675800,0.851491,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,8,4,0.681682,0.846309,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,8,5,0.712471,0.908209,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,8,6,0.685294,0.851382,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,8,7,0.733894,0.906902,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,9,0,0.705688,0.874203,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,9,1,0.698615,0.875064,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,9,2,0.659959,0.849171,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,9,3,0.694718,0.870845,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,9,4,0.675711,0.847698,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,9,5,0.645035,0.844295,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,9,6,0.689356,0.867682,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,false_human_hint,9,7,0.717493,0.884301,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,0,0,0.682168,0.806828,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,0,1,0.673769,0.788253,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,0,2,0.694892,0.821083,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,0,3,0.664333,0.805633,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,0,4,0.657716,0.775181,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,0,5,0.673300,0.788277,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,0,6,0.666208,0.801799,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,0,7,0.656619,0.784955,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,1,0,0.665744,0.783529,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,1,1,0.681486,0.791073,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,1,2,0.651227,0.772735,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,1,3,0.639286,0.774321,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,1,4,0.683026,0.811383,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,1,5,0.688360,0.817616,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,1,6,0.656603,0.792231,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,1,7,0.711946,0.853377,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,2,0,0.689214,0.812894,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,2,1,0.675692,0.806885,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,2,2,0.686905,0.825602,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,2,3,0.685647,0.807066,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,2,4,0.701437,0.821816,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,2,5,0.645625,0.778508,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,2,6,0.641296,0.761954,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,2,7,0.702756,0.827747,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,3,0,0.705976,0.836309,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,3,1,0.638178,0.762892,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,3,2,0.662465,0.806967,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,3,3,0.671271,0.818404,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,3,4,0.670785,0.797203,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,3,5,0.699038,0.827363,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,3,6,0.674438,0.808794,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,3,7,0.674870,0.801624,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,4,0,0.677468,0.816613,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,4,1,0.672930,0.787207,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,4,2,0.627588,0.758400,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,4,3,0.644575,0.766438,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,4,4,0.696115,0.808214,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,4,5,0.672681,0.801279,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,4,6,0.666065,0.800032,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,4,7,0.665263,0.785041,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,5,0,0.697948,0.831234,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,5,1,0.663584,0.802156,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,5,2,0.663272,0.781424,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,5,3,0.655941,0.798296,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,5,4,0.686004,0.811181,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,5,5,0.685421,0.798640,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,5,6,0.671066,0.811996,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,5,7,0.637730,0.761354,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,6,0,0.665201,0.803733,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,6,1,0.684472,0.826227,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,6,2,0.650462,0.795942,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,6,3,0.657157,0.788217,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,6,4,0.679211,0.805605,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,6,5,0.676210,0.798440,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,6,6,0.701968,0.826924,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,6,7,0.654279,0.790034,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,7,0,0.637441,0.784809,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,7,1,0.634810,0.792763,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,7,2,0.656881,0.774128,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,7,3,0.669809,0.804424,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,7,4,0.664948,0.801135,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,7,5,0.685213,0.807553,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,7,6,0.650226,0.806654,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,7,7,0.642541,0.780943,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,8,0,0.655688,0.759045,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,8,1,0.625526,0.772872,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,8,2,0.668131,0.792404,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,8,3,0.665562,0.806657,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,8,4,0.680878,0.798374,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,8,5,0.661779,0.784079,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,8,6,0.648748,0.778193,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,8,7,0.670480,0.806406,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,9,0,0.643894,0.784918,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,9,1,0.654252,0.798184,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,9,2,0.671434,0.811677,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,9,3,0.682240,0.812078,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,9,4,0.686578,0.798953,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,9,5,0.661941,0.790715,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,9,6,0.693286,0.813541,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,physical_rule_violation,9,7,0.687919,0.812171,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,0,0,0.644319,0.747229,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,0,1,0.665084,0.770983,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,0,2,0.700712,0.802198,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,0,3,0.660396,0.794389,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,0,4,0.664440,0.795789,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,0,5,0.693938,0.818328,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,0,6,0.693651,0.791593,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,0,7,0.682606,0.802126,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,1,0,0.664046,0.780009,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,1,1,0.666347,0.808746,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,1,2,0.651814,0.756901,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,1,3,0.676989,0.782215,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,1,4,0.666465,0.768399,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,1,5,0.644487,0.759304,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,1,6,0.665668,0.778522,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,1,7,0.691459,0.797171,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,2,0,0.684913,0.797035,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,2,1,0.626941,0.730164,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,2,2,0.649431,0.755189,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,2,3,0.690230,0.775863,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,2,4,0.645432,0.773351,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,2,5,0.675332,0.785712,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,2,6,0.656920,0.778355,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,2,7,0.710725,0.804075,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,3,0,0.701635,0.803518,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,3,1,0.665501,0.776478,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,3,2,0.652437,0.789867,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,3,3,0.687682,0.807453,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,3,4,0.655541,0.762320,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,3,5,0.658146,0.758417,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,3,6,0.681307,0.773222,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,3,7,0.663233,0.761984,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,4,0,0.713111,0.811172,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,4,1,0.652821,0.766805,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,4,2,0.667881,0.788711,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,4,3,0.658459,0.771070,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,4,4,0.699359,0.817450,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,4,5,0.677864,0.783845,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,4,6,0.661232,0.771680,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,4,7,0.659714,0.760199,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,5,0,0.668266,0.784851,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,5,1,0.678689,0.803877,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,5,2,0.673300,0.790759,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,5,3,0.662789,0.793422,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,5,4,0.663025,0.758448,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,5,5,0.674253,0.805946,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,5,6,0.652708,0.779221,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,5,7,0.702477,0.821905,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,6,0,0.645514,0.746258,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,6,1,0.668386,0.765354,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,6,2,0.621711,0.723585,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,6,3,0.669256,0.778549,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,6,4,0.686910,0.805262,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,6,5,0.658622,0.755586,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,6,6,0.693511,0.793235,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,6,7,0.628259,0.734633,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,7,0,0.666927,0.770676,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,7,1,0.663530,0.756523,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,7,2,0.675939,0.772826,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,7,3,0.672363,0.771056,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,7,4,0.668597,0.777780,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,7,5,0.672822,0.787020,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,7,6,0.665482,0.765283,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,7,7,0.657826,0.767833,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,8,0,0.687447,0.777019,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,8,1,0.650921,0.751001,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,8,2,0.660556,0.775080,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,8,3,0.662487,0.784817,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,8,4,0.664664,0.791160,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,8,5,0.676245,0.795866,removes physical-violation classifier
minus_physical_violation_classifier,mobile_base_intervention,contact_precondition_failure,8,6,0.680023,0.787481,removes physical-violation classifier
